order_id,product_id,seller_id,buyer_id,commodity,district,state,quantity_kg,unit,listed_unit_price,negotiated_unit_price,final_unit_price,order_date,status,fulfillment_days,delivery_outcome,dataset_nature
ORD-DEMO-1190,PROD-WHE-110,SELLER-FARMER-11,BUYER-RETAIL-16,Wheat,Nashik,Maharashtra,246.8,KG,26.47,26.47,26.47,2025-07-10,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1191,PROD-TOM-111,SELLER-FARMER-12,BUYER-RETAIL-17,Tomato,Hubballi,Karnataka,281.1,KG,29.72,29.72,29.72,2025-07-11,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1192,PROD-ONI-112,SELLER-FARMER-13,BUYER-RETAIL-18,Onion,Nashik,Maharashtra,490.1,KG,34.7,34.7,34.7,2025-07-12,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1193,PROD-POT-113,SELLER-FARMER-14,BUYER-RETAIL-19,Potato,Pune,Maharashtra,56.5,KG,24.55,24.55,24.55,2025-07-13,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1194,PROD-RIC-114,SELLER-FARMER-15,BUYER-RETAIL-20,Rice,Hubballi,Karnataka,339.6,KG,61.94,61.94,61.94,2025-07-14,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1195,PROD-WHE-115,SELLER-FARMER-1,BUYER-RETAIL-21,Wheat,Nashik,Maharashtra,248.9,KG,26.79,24.58,24.58,2025-07-15,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1196,PROD-TOM-116,SELLER-FARMER-2,BUYER-RETAIL-22,Tomato,Hubballi,Karnataka,153.4,KG,27.51,27.51,27.51,2025-07-16,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1197,PROD-ONI-117,SELLER-FARMER-3,BUYER-RETAIL-23,Onion,Nashik,Maharashtra,80.8,KG,36.63,36.63,36.63,2025-07-17,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1198,PROD-POT-118,SELLER-FARMER-4,BUYER-RETAIL-24,Potato,Pune,Maharashtra,263.5,KG,25.1,25.1,25.1,2025-07-18,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1199,PROD-RIC-119,SELLER-FARMER-5,BUYER-RETAIL-25,Rice,Hubballi,Karnataka,289.8,KG,56.06,56.06,56.06,2025-07-19,DELIVERED,5,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1200,PROD-WHE-100,SELLER-FARMER-6,BUYER-RETAIL-1,Wheat,Nashik,Maharashtra,300.0,KG,25.82,23.73,23.73,2025-07-20,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1201,PROD-TOM-101,SELLER-FARMER-7,BUYER-RETAIL-2,Tomato,Hubballi,Karnataka,316.5,KG,30.56,27.84,27.84,2025-07-21,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1202,PROD-ONI-102,SELLER-FARMER-8,BUYER-RETAIL-3,Onion,Nashik,Maharashtra,270.3,KG,30.84,30.84,30.84,2025-07-22,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1203,PROD-POT-103,SELLER-FARMER-9,BUYER-RETAIL-4,Potato,Pune,Maharashtra,42.8,KG,23.39,23.39,23.39,2025-07-23,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1204,PROD-RIC-104,SELLER-FARMER-10,BUYER-RETAIL-5,Rice,Hubballi,Karnataka,341.1,KG,54.41,54.41,54.41,2025-07-24,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1205,PROD-WHE-105,SELLER-FARMER-11,BUYER-RETAIL-6,Wheat,Nashik,Maharashtra,276.0,KG,25.75,25.75,25.75,2025-07-25,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1206,PROD-TOM-106,SELLER-FARMER-12,BUYER-RETAIL-7,Tomato,Hubballi,Karnataka,377.8,KG,27.72,25.23,25.23,2025-07-26,DELIVERED,5,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1207,PROD-ONI-107,SELLER-FARMER-13,BUYER-RETAIL-8,Onion,Nashik,Maharashtra,312.1,KG,35.73,35.73,35.73,2025-07-27,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1208,PROD-POT-108,SELLER-FARMER-14,BUYER-RETAIL-9,Potato,Pune,Maharashtra,79.7,KG,22.92,22.92,22.92,2025-07-28,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1209,PROD-RIC-109,SELLER-FARMER-15,BUYER-RETAIL-10,Rice,Hubballi,Karnataka,323.3,KG,56.51,54.44,54.44,2025-07-29,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1210,PROD-WHE-110,SELLER-FARMER-1,BUYER-RETAIL-11,Wheat,Nashik,Maharashtra,81.6,KG,27.17,26.21,26.21,2025-07-30,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1211,PROD-TOM-111,SELLER-FARMER-2,BUYER-RETAIL-12,Tomato,Hubballi,Karnataka,182.5,KG,28.57,28.57,28.57,2025-07-31,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1212,PROD-ONI-112,SELLER-FARMER-3,BUYER-RETAIL-13,Onion,Nashik,Maharashtra,339.5,KG,35.38,35.38,35.38,2025-08-01,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1213,PROD-POT-113,SELLER-FARMER-4,BUYER-RETAIL-14,Potato,Pune,Maharashtra,205.3,KG,24.29,22.2,22.2,2025-08-02,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1214,PROD-RIC-114,SELLER-FARMER-5,BUYER-RETAIL-15,Rice,Hubballi,Karnataka,379.2,KG,52.72,52.72,52.72,2025-08-03,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1215,PROD-WHE-115,SELLER-FARMER-6,BUYER-RETAIL-16,Wheat,Nashik,Maharashtra,155.9,KG,26.47,25.84,25.84,2025-08-04,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1216,PROD-TOM-116,SELLER-FARMER-7,BUYER-RETAIL-17,Tomato,Hubballi,Karnataka,463.8,KG,31.33,31.33,31.33,2025-08-05,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1217,PROD-ONI-117,SELLER-FARMER-8,BUYER-RETAIL-18,Onion,Nashik,Maharashtra,464.6,KG,32.95,32.95,32.95,2025-08-06,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1218,PROD-POT-118,SELLER-FARMER-9,BUYER-RETAIL-19,Potato,Pune,Maharashtra,156.0,KG,22.4,21.48,21.48,2025-08-07,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1219,PROD-RIC-119,SELLER-FARMER-10,BUYER-RETAIL-20,Rice,Hubballi,Karnataka,408.2,KG,61.68,61.68,61.68,2025-08-08,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1220,PROD-WHE-100,SELLER-FARMER-11,BUYER-RETAIL-21,Wheat,Nashik,Maharashtra,300.7,KG,25.76,25.16,25.16,2025-08-09,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1221,PROD-TOM-101,SELLER-FARMER-12,BUYER-RETAIL-22,Tomato,Hubballi,Karnataka,241.1,KG,28.47,25.75,25.75,2025-08-10,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1222,PROD-ONI-102,SELLER-FARMER-13,BUYER-RETAIL-23,Onion,Nashik,Maharashtra,392.0,KG,36.41,36.41,36.41,2025-08-11,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1223,PROD-POT-103,SELLER-FARMER-14,BUYER-RETAIL-24,Potato,Pune,Maharashtra,70.5,KG,23.63,23.63,23.63,2025-08-12,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1224,PROD-RIC-104,SELLER-FARMER-15,BUYER-RETAIL-25,Rice,Hubballi,Karnataka,483.3,KG,60.68,60.68,60.68,2025-08-13,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1225,PROD-WHE-105,SELLER-FARMER-1,BUYER-RETAIL-1,Wheat,Nashik,Maharashtra,457.3,KG,26.96,26.96,26.96,2025-08-14,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1226,PROD-TOM-106,SELLER-FARMER-2,BUYER-RETAIL-2,Tomato,Hubballi,Karnataka,399.0,KG,29.98,29.98,29.98,2025-08-15,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1227,PROD-ONI-107,SELLER-FARMER-3,BUYER-RETAIL-3,Onion,Nashik,Maharashtra,277.1,KG,34.64,34.64,34.64,2025-08-16,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1228,PROD-POT-108,SELLER-FARMER-4,BUYER-RETAIL-4,Potato,Pune,Maharashtra,304.0,KG,24.63,24.63,24.63,2025-08-17,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1229,PROD-RIC-109,SELLER-FARMER-5,BUYER-RETAIL-5,Rice,Hubballi,Karnataka,191.0,KG,62.3,58.21,58.21,2025-08-18,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1230,PROD-WHE-110,SELLER-FARMER-6,BUYER-RETAIL-6,Wheat,Nashik,Maharashtra,75.0,KG,26.23,26.23,26.23,2025-08-19,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1231,PROD-TOM-111,SELLER-FARMER-7,BUYER-RETAIL-7,Tomato,Hubballi,Karnataka,67.7,KG,30.06,28.13,28.13,2025-08-20,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1232,PROD-ONI-112,SELLER-FARMER-8,BUYER-RETAIL-8,Onion,Nashik,Maharashtra,210.0,KG,31.95,30.81,30.81,2025-08-21,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1233,PROD-POT-113,SELLER-FARMER-9,BUYER-RETAIL-9,Potato,Pune,Maharashtra,57.1,KG,22.63,22.63,22.63,2025-08-22,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1234,PROD-RIC-114,SELLER-FARMER-10,BUYER-RETAIL-10,Rice,Hubballi,Karnataka,266.0,KG,59.55,59.55,59.55,2025-08-23,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1235,PROD-WHE-115,SELLER-FARMER-11,BUYER-RETAIL-11,Wheat,Nashik,Maharashtra,497.0,KG,25.53,25.53,25.53,2025-08-24,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1236,PROD-TOM-116,SELLER-FARMER-12,BUYER-RETAIL-12,Tomato,Hubballi,Karnataka,475.4,KG,30.92,30.92,30.92,2025-08-25,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1237,PROD-ONI-117,SELLER-FARMER-13,BUYER-RETAIL-13,Onion,Nashik,Maharashtra,158.0,KG,33.07,33.07,33.07,2025-08-26,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1238,PROD-POT-118,SELLER-FARMER-14,BUYER-RETAIL-14,Potato,Pune,Maharashtra,228.6,KG,23.04,23.04,23.04,2025-08-27,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1239,PROD-RIC-119,SELLER-FARMER-15,BUYER-RETAIL-15,Rice,Hubballi,Karnataka,69.2,KG,53.27,53.27,53.27,2025-08-28,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1240,PROD-WHE-100,SELLER-FARMER-1,BUYER-RETAIL-16,Wheat,Nashik,Maharashtra,279.5,KG,26.07,26.07,26.07,2025-08-29,DELIVERED,5,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1241,PROD-TOM-101,SELLER-FARMER-2,BUYER-RETAIL-17,Tomato,Hubballi,Karnataka,152.0,KG,28.06,28.06,28.06,2025-08-30,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1242,PROD-ONI-102,SELLER-FARMER-3,BUYER-RETAIL-18,Onion,Nashik,Maharashtra,55.3,KG,35.57,35.57,35.57,2025-08-31,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1243,PROD-POT-103,SELLER-FARMER-4,BUYER-RETAIL-19,Potato,Pune,Maharashtra,339.4,KG,21.37,21.37,21.37,2025-09-01,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1244,PROD-RIC-104,SELLER-FARMER-5,BUYER-RETAIL-20,Rice,Hubballi,Karnataka,324.2,KG,57.28,55.77,55.77,2025-09-02,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1245,PROD-WHE-105,SELLER-FARMER-6,BUYER-RETAIL-21,Wheat,Nashik,Maharashtra,391.0,KG,27.3,27.3,27.3,2025-09-03,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1246,PROD-TOM-106,SELLER-FARMER-7,BUYER-RETAIL-22,Tomato,Hubballi,Karnataka,131.8,KG,30.56,30.56,30.56,2025-09-04,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1247,PROD-ONI-107,SELLER-FARMER-8,BUYER-RETAIL-23,Onion,Nashik,Maharashtra,245.8,KG,35.3,35.3,35.3,2025-09-05,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1248,PROD-POT-108,SELLER-FARMER-9,BUYER-RETAIL-24,Potato,Pune,Maharashtra,267.7,KG,24.7,24.7,24.7,2025-09-06,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1249,PROD-RIC-109,SELLER-FARMER-10,BUYER-RETAIL-25,Rice,Hubballi,Karnataka,265.4,KG,56.79,56.79,56.79,2025-09-07,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1250,PROD-WHE-110,SELLER-FARMER-11,BUYER-RETAIL-1,Wheat,Nashik,Maharashtra,294.8,KG,24.74,24.74,24.74,2025-09-08,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1251,PROD-TOM-111,SELLER-FARMER-12,BUYER-RETAIL-2,Tomato,Hubballi,Karnataka,271.2,KG,30.64,30.64,30.64,2025-09-09,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1252,PROD-ONI-112,SELLER-FARMER-13,BUYER-RETAIL-3,Onion,Nashik,Maharashtra,272.4,KG,30.67,27.97,27.97,2025-09-10,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1253,PROD-POT-113,SELLER-FARMER-14,BUYER-RETAIL-4,Potato,Pune,Maharashtra,408.5,KG,22.69,22.69,22.69,2025-09-11,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1254,PROD-RIC-114,SELLER-FARMER-15,BUYER-RETAIL-5,Rice,Hubballi,Karnataka,104.4,KG,59.39,53.91,53.91,2025-09-12,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1255,PROD-WHE-115,SELLER-FARMER-1,BUYER-RETAIL-6,Wheat,Nashik,Maharashtra,361.0,KG,27.09,24.48,24.48,2025-09-13,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1256,PROD-TOM-116,SELLER-FARMER-2,BUYER-RETAIL-7,Tomato,Hubballi,Karnataka,250.1,KG,27.46,27.46,27.46,2025-09-14,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1257,PROD-ONI-117,SELLER-FARMER-3,BUYER-RETAIL-8,Onion,Nashik,Maharashtra,300.8,KG,33.49,33.49,33.49,2025-09-15,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1258,PROD-POT-118,SELLER-FARMER-4,BUYER-RETAIL-9,Potato,Pune,Maharashtra,107.2,KG,21.78,21.78,21.78,2025-09-16,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1259,PROD-RIC-119,SELLER-FARMER-5,BUYER-RETAIL-10,Rice,Hubballi,Karnataka,346.3,KG,52.41,52.41,52.41,2025-09-17,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1260,PROD-WHE-100,SELLER-FARMER-6,BUYER-RETAIL-11,Wheat,Nashik,Maharashtra,174.9,KG,27.04,24.73,24.73,2025-09-18,DELIVERED,5,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1261,PROD-TOM-101,SELLER-FARMER-7,BUYER-RETAIL-12,Tomato,Hubballi,Karnataka,65.2,KG,31.48,31.48,31.48,2025-09-19,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1262,PROD-ONI-102,SELLER-FARMER-8,BUYER-RETAIL-13,Onion,Nashik,Maharashtra,210.3,KG,33.41,33.41,33.41,2025-09-20,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1263,PROD-POT-103,SELLER-FARMER-9,BUYER-RETAIL-14,Potato,Pune,Maharashtra,54.6,KG,23.84,22.35,22.35,2025-09-21,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1264,PROD-RIC-104,SELLER-FARMER-10,BUYER-RETAIL-15,Rice,Hubballi,Karnataka,430.2,KG,61.2,57.56,57.56,2025-09-22,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1265,PROD-WHE-105,SELLER-FARMER-11,BUYER-RETAIL-16,Wheat,Nashik,Maharashtra,209.7,KG,23.78,23.78,23.78,2025-09-23,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1266,PROD-TOM-106,SELLER-FARMER-12,BUYER-RETAIL-17,Tomato,Hubballi,Karnataka,179.9,KG,28.97,27.94,27.94,2025-09-24,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1267,PROD-ONI-107,SELLER-FARMER-13,BUYER-RETAIL-18,Onion,Nashik,Maharashtra,201.5,KG,31.34,31.34,31.34,2025-09-25,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1268,PROD-POT-108,SELLER-FARMER-14,BUYER-RETAIL-19,Potato,Pune,Maharashtra,143.5,KG,21.0,21.0,21.0,2025-09-26,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1269,PROD-RIC-109,SELLER-FARMER-15,BUYER-RETAIL-20,Rice,Hubballi,Karnataka,474.9,KG,59.36,54.88,54.88,2025-09-27,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1270,PROD-WHE-110,SELLER-FARMER-1,BUYER-RETAIL-21,Wheat,Nashik,Maharashtra,454.1,KG,22.81,22.81,22.81,2025-09-28,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1271,PROD-TOM-111,SELLER-FARMER-2,BUYER-RETAIL-22,Tomato,Hubballi,Karnataka,442.2,KG,28.23,28.23,28.23,2025-09-29,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1272,PROD-ONI-112,SELLER-FARMER-3,BUYER-RETAIL-23,Onion,Nashik,Maharashtra,294.8,KG,32.13,32.13,32.13,2025-09-30,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1273,PROD-POT-113,SELLER-FARMER-4,BUYER-RETAIL-24,Potato,Pune,Maharashtra,306.4,KG,24.79,23.79,23.79,2025-10-01,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1274,PROD-RIC-114,SELLER-FARMER-5,BUYER-RETAIL-25,Rice,Hubballi,Karnataka,288.7,KG,59.51,54.85,54.85,2025-10-02,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1275,PROD-WHE-115,SELLER-FARMER-6,BUYER-RETAIL-1,Wheat,Nashik,Maharashtra,284.3,KG,25.57,25.57,25.57,2025-10-03,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1276,PROD-TOM-116,SELLER-FARMER-7,BUYER-RETAIL-2,Tomato,Hubballi,Karnataka,110.0,KG,28.2,26.63,26.63,2025-10-04,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1277,PROD-ONI-117,SELLER-FARMER-8,BUYER-RETAIL-3,Onion,Nashik,Maharashtra,174.7,KG,35.7,35.7,35.7,2025-10-05,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1278,PROD-POT-118,SELLER-FARMER-9,BUYER-RETAIL-4,Potato,Pune,Maharashtra,64.0,KG,21.27,20.17,20.17,2025-10-06,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1279,PROD-RIC-119,SELLER-FARMER-10,BUYER-RETAIL-5,Rice,Hubballi,Karnataka,68.0,KG,54.41,49.42,49.42,2025-10-07,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1280,PROD-WHE-100,SELLER-FARMER-11,BUYER-RETAIL-6,Wheat,Nashik,Maharashtra,94.8,KG,27.27,27.27,27.27,2025-10-08,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1281,PROD-TOM-101,SELLER-FARMER-12,BUYER-RETAIL-7,Tomato,Hubballi,Karnataka,449.9,KG,27.46,24.92,24.92,2025-10-09,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1282,PROD-ONI-102,SELLER-FARMER-13,BUYER-RETAIL-8,Onion,Nashik,Maharashtra,143.2,KG,33.92,33.92,33.92,2025-10-10,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1283,PROD-POT-103,SELLER-FARMER-14,BUYER-RETAIL-9,Potato,Pune,Maharashtra,244.1,KG,21.15,19.06,19.06,2025-10-11,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1284,PROD-RIC-104,SELLER-FARMER-15,BUYER-RETAIL-10,Rice,Hubballi,Karnataka,66.2,KG,56.59,56.59,56.59,2025-10-12,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
