order_id,commodity,seller_type,buyer_type,location,state,quantity,unit,listed_price_per_unit,negotiated_price_per_unit,final_price_per_unit,order_date,order_status,fulfillment_days,delivery_outcome,platform_fee_inr
ORD-SYNTH-1287,Onion,FPO,WHOLESALER,Nashik,Maharashtra,3533.21,KG,32.16,31.84,31.84,2025-05-24,COMPLETED,4,DELIVERED_ON_TIME,2249.95
ORD-SYNTH-1288,Potato,FPO,RETAILER,Pune,Maharashtra,2402.67,KG,24.86,23.12,23.12,2025-05-25,COMPLETED,2,DELIVERED_ON_TIME,1110.99
ORD-SYNTH-1289,Rice,FARMER,WHOLESALER,Hubballi,Karnataka,164.64,KG,58.17,57.15,57.15,2025-05-25,COMPLETED,1,DELIVERED_ON_TIME,188.18
ORD-SYNTH-1290,Wheat,FARMER,BULK_PROCESSOR,Nashik,Maharashtra,4373.57,KG,23.49,22.1,22.1,2025-05-26,COMPLETED,3,DELIVERED_ON_TIME,1933.12
ORD-SYNTH-1291,Tomato,FARMER,BULK_PROCESSOR,Hubballi,Karnataka,4075.58,KG,30.97,28.76,28.76,2025-05-26,COMPLETED,5,DELIVERED_LATE,2344.27
ORD-SYNTH-1292,Onion,FARMER,BULK_PROCESSOR,Nashik,Maharashtra,1076.17,KG,35.13,33.41,33.41,2025-05-27,COMPLETED,4,DELIVERED_ON_TIME,719.1
ORD-SYNTH-1293,Potato,FARMER,RETAILER,Pune,Maharashtra,1465.29,KG,21.29,20.96,20.96,2025-05-27,COMPLETED,3,DELIVERED_ON_TIME,614.25
ORD-SYNTH-1294,Rice,FARMER,RETAILER,Hubballi,Karnataka,2164.25,KG,55.24,52.22,52.22,2025-05-28,COMPLETED,3,DELIVERED_ON_TIME,2260.34
ORD-SYNTH-1295,Wheat,FARMER,RETAILER,Nashik,Maharashtra,4663.34,KG,23.19,21.42,21.42,2025-05-28,COMPLETED,1,DELIVERED_ON_TIME,1997.77
ORD-SYNTH-1296,Tomato,FPO,RETAILER,Hubballi,Karnataka,4002.29,KG,31.1,29.89,29.89,2025-05-29,COMPLETED,2,DELIVERED_ON_TIME,2392.57
ORD-SYNTH-1297,Onion,FPO,WHOLESALER,Nashik,Maharashtra,144.11,KG,35.95,35.45,35.45,2025-05-29,COMPLETED,1,DELIVERED_ON_TIME,102.17
ORD-SYNTH-1298,Potato,FARMER,RETAILER,Pune,Maharashtra,3240.25,KG,22.8,21.07,21.07,2025-05-30,COMPLETED,1,DELIVERED_ON_TIME,1365.44
ORD-SYNTH-1299,Rice,FARMER,BULK_PROCESSOR,Hubballi,Karnataka,4506.74,KG,52.36,52.07,52.07,2025-05-30,COMPLETED,1,DELIVERED_ON_TIME,4693.32
ORD-SYNTH-1300,Wheat,FPO,RETAILER,Nashik,Maharashtra,892.26,KG,23.23,22.72,22.72,2025-05-31,COMPLETED,4,DELIVERED_ON_TIME,405.44
ORD-SYNTH-1301,Tomato,FARMER,RETAILER,Hubballi,Karnataka,1730.72,KG,28.86,28.41,28.41,2025-05-31,COMPLETED,1,DELIVERED_ON_TIME,983.4
ORD-SYNTH-1302,Onion,FARMER,BULK_PROCESSOR,Nashik,Maharashtra,1096.29,KG,32.16,30.02,30.02,2025-06-01,COMPLETED,2,DELIVERED_ON_TIME,658.21
ORD-SYNTH-1303,Potato,FPO,RETAILER,Pune,Maharashtra,3750.58,KG,23.42,22.72,22.72,2025-06-01,COMPLETED,1,DELIVERED_ON_TIME,1704.26
ORD-SYNTH-1304,Rice,FARMER,BULK_PROCESSOR,Hubballi,Karnataka,2805.04,KG,54.31,53.88,53.88,2025-06-02,COMPLETED,5,DELIVERED_ON_TIME,3022.71
ORD-SYNTH-1305,Wheat,FPO,WHOLESALER,Nashik,Maharashtra,2987.99,KG,24.19,22.75,22.75,2025-06-02,COMPLETED,3,DELIVERED_ON_TIME,1359.54
ORD-SYNTH-1306,Tomato,FPO,WHOLESALER,Hubballi,Karnataka,1991.03,KG,26.84,25.42,25.42,2025-06-03,COMPLETED,4,DELIVERED_ON_TIME,1012.24
ORD-SYNTH-1307,Onion,FPO,WHOLESALER,Nashik,Maharashtra,4940.9,KG,31.49,29.48,29.48,2025-06-03,COMPLETED,3,DELIVERED_ON_TIME,2913.15
ORD-SYNTH-1308,Potato,FPO,WHOLESALER,Pune,Maharashtra,3127.37,KG,22.72,21.53,21.53,2025-06-04,COMPLETED,2,DELIVERED_ON_TIME,1346.65
ORD-SYNTH-1309,Rice,FARMER,RETAILER,Hubballi,Karnataka,2314.83,KG,62.19,60.8,60.8,2025-06-04,COMPLETED,1,DELIVERED_ON_TIME,2814.83
ORD-SYNTH-1310,Wheat,FPO,BULK_PROCESSOR,Nashik,Maharashtra,2096.16,KG,24.68,23.42,23.42,2025-06-05,COMPLETED,2,DELIVERED_LATE,981.84
ORD-SYNTH-1311,Tomato,FARMER,WHOLESALER,Hubballi,Karnataka,2334.38,KG,30.59,30.12,30.12,2025-06-05,COMPLETED,4,DELIVERED_ON_TIME,1406.23
ORD-SYNTH-1312,Onion,FARMER,WHOLESALER,Nashik,Maharashtra,2429.51,KG,34.27,31.83,31.83,2025-06-06,COMPLETED,3,DELIVERED_ON_TIME,1546.63
ORD-SYNTH-1313,Potato,FPO,WHOLESALER,Pune,Maharashtra,1515.01,KG,21.73,20.89,20.89,2025-06-06,COMPLETED,1,DELIVERED_ON_TIME,632.97
ORD-SYNTH-1314,Rice,FARMER,BULK_PROCESSOR,Hubballi,Karnataka,4303.52,KG,61.04,61.01,61.01,2025-06-07,COMPLETED,1,DELIVERED_ON_TIME,5251.16
ORD-SYNTH-1315,Wheat,FPO,WHOLESALER,Nashik,Maharashtra,4212.53,KG,27.24,25.72,25.72,2025-06-07,COMPLETED,3,DELIVERED_ON_TIME,2166.93
ORD-SYNTH-1316,Tomato,FPO,RETAILER,Hubballi,Karnataka,2230.26,KG,30.93,30.13,30.13,2025-06-08,COMPLETED,2,DELIVERED_LATE,1343.95
ORD-SYNTH-1317,Onion,FPO,WHOLESALER,Nashik,Maharashtra,4457.03,KG,31.33,28.96,28.96,2025-06-08,COMPLETED,2,DELIVERED_ON_TIME,2581.51
ORD-SYNTH-1318,Potato,FPO,WHOLESALER,Pune,Maharashtra,2677.88,KG,24.61,23.63,23.63,2025-06-09,COMPLETED,5,DELIVERED_ON_TIME,1265.57
ORD-SYNTH-1319,Rice,FARMER,WHOLESALER,Hubballi,Karnataka,939.01,KG,57.13,56.62,56.62,2025-06-09,COMPLETED,4,DELIVERED_ON_TIME,1063.33
ORD-SYNTH-1320,Wheat,FARMER,RETAILER,Nashik,Maharashtra,2644.83,KG,25.49,23.99,23.99,2025-06-10,COMPLETED,1,DELIVERED_ON_TIME,1268.99
ORD-SYNTH-1321,Tomato,FPO,BULK_PROCESSOR,Hubballi,Karnataka,2316.94,KG,31.13,30.14,30.14,2025-06-10,COMPLETED,3,DELIVERED_ON_TIME,1396.65
ORD-SYNTH-1322,Onion,FPO,WHOLESALER,Nashik,Maharashtra,2785.09,KG,32.42,32.24,32.24,2025-06-11,COMPLETED,1,DELIVERED_ON_TIME,1795.83
ORD-SYNTH-1323,Potato,FARMER,RETAILER,Pune,Maharashtra,4754.11,KG,20.96,19.66,19.66,2025-06-11,COMPLETED,2,DELIVERED_LATE,1869.32
ORD-SYNTH-1324,Rice,FPO,RETAILER,Hubballi,Karnataka,2178.64,KG,60.75,59.68,59.68,2025-06-12,COMPLETED,2,DELIVERED_ON_TIME,2600.42
ORD-SYNTH-1325,Wheat,FPO,RETAILER,Nashik,Maharashtra,2493.19,KG,26.82,26.78,26.78,2025-06-12,COMPLETED,3,DELIVERED_ON_TIME,1335.35
ORD-SYNTH-1326,Tomato,FPO,WHOLESALER,Hubballi,Karnataka,2718.62,KG,28.5,28.22,28.22,2025-06-13,COMPLETED,2,DELIVERED_ON_TIME,1534.39
ORD-SYNTH-1327,Onion,FARMER,WHOLESALER,Nashik,Maharashtra,174.46,KG,34.88,32.81,32.81,2025-06-13,COMPLETED,2,DELIVERED_ON_TIME,114.48
ORD-SYNTH-1328,Potato,FARMER,WHOLESALER,Pune,Maharashtra,324.25,KG,24.14,23.1,23.1,2025-06-14,COMPLETED,2,DELIVERED_ON_TIME,149.8
ORD-SYNTH-1329,Rice,FARMER,BULK_PROCESSOR,Hubballi,Karnataka,4439.57,KG,57.76,53.86,53.86,2025-06-14,COMPLETED,1,DELIVERED_ON_TIME,4782.3
ORD-SYNTH-1330,Wheat,FPO,RETAILER,Nashik,Maharashtra,1949.41,KG,25.45,24.73,24.73,2025-06-15,COMPLETED,4,DELIVERED_ON_TIME,964.18
ORD-SYNTH-1331,Tomato,FARMER,BULK_PROCESSOR,Hubballi,Karnataka,1716.12,KG,29.88,29.42,29.42,2025-06-15,COMPLETED,1,DELIVERED_ON_TIME,1009.77
ORD-SYNTH-1332,Onion,FPO,RETAILER,Nashik,Maharashtra,1706.36,KG,30.71,29.86,29.86,2025-06-16,COMPLETED,2,DELIVERED_ON_TIME,1019.04
ORD-SYNTH-1333,Potato,FPO,WHOLESALER,Pune,Maharashtra,3337.45,KG,24.35,22.75,22.75,2025-06-16,COMPLETED,1,DELIVERED_ON_TIME,1518.54
ORD-SYNTH-1334,Rice,FARMER,RETAILER,Hubballi,Karnataka,3119.69,KG,58.23,55.47,55.47,2025-06-17,COMPLETED,2,DELIVERED_ON_TIME,3460.98
ORD-SYNTH-1335,Wheat,FARMER,RETAILER,Nashik,Maharashtra,4537.81,KG,25.15,24.68,24.68,2025-06-17,COMPLETED,4,DELIVERED_LATE,2239.86
ORD-SYNTH-1336,Tomato,FARMER,BULK_PROCESSOR,Hubballi,Karnataka,537.18,KG,32.01,29.8,29.8,2025-06-18,CANCELLED,5,CANCELLED,320.16
ORD-SYNTH-1337,Onion,FARMER,BULK_PROCESSOR,Nashik,Maharashtra,4881.41,KG,30.53,29.0,29.0,2025-06-18,COMPLETED,3,DELIVERED_ON_TIME,2831.22
ORD-SYNTH-1338,Potato,FPO,RETAILER,Pune,Maharashtra,2276.5,KG,22.47,22.2,22.2,2025-06-19,COMPLETED,2,DELIVERED_ON_TIME,1010.77
ORD-SYNTH-1339,Rice,FPO,RETAILER,Hubballi,Karnataka,4328.65,KG,61.84,60.05,60.05,2025-06-19,COMPLETED,3,DELIVERED_ON_TIME,5198.71
ORD-SYNTH-1340,Wheat,FPO,WHOLESALER,Nashik,Maharashtra,4522.92,KG,26.8,26.74,26.74,2025-06-20,COMPLETED,2,DELIVERED_ON_TIME,2418.86
ORD-SYNTH-1341,Tomato,FARMER,BULK_PROCESSOR,Hubballi,Karnataka,1892.4,KG,30.6,28.8,28.8,2025-06-20,COMPLETED,4,DELIVERED_ON_TIME,1090.02
ORD-SYNTH-1342,Onion,FPO,WHOLESALER,Nashik,Maharashtra,3767.47,KG,32.49,30.23,30.23,2025-06-21,COMPLETED,2,DELIVERED_ON_TIME,2277.81
ORD-SYNTH-1343,Potato,FARMER,RETAILER,Pune,Maharashtra,2509.73,KG,24.72,24.31,24.31,2025-06-21,COMPLETED,3,DELIVERED_ON_TIME,1220.23
ORD-SYNTH-1344,Rice,FPO,WHOLESALER,Hubballi,Karnataka,2254.58,KG,56.35,53.22,53.22,2025-06-22,CANCELLED,3,CANCELLED,2399.77
ORD-SYNTH-1345,Wheat,FPO,BULK_PROCESSOR,Nashik,Maharashtra,666.21,KG,23.43,22.34,22.34,2025-06-22,COMPLETED,2,DELIVERED_ON_TIME,297.66
ORD-SYNTH-1346,Tomato,FARMER,WHOLESALER,Hubballi,Karnataka,1763.04,KG,31.34,30.04,30.04,2025-06-23,COMPLETED,2,DELIVERED_LATE,1059.23
ORD-SYNTH-1347,Onion,FARMER,RETAILER,Nashik,Maharashtra,2167.39,KG,31.53,29.17,29.17,2025-06-23,COMPLETED,2,DELIVERED_ON_TIME,1264.46
ORD-SYNTH-1348,Potato,FPO,BULK_PROCESSOR,Pune,Maharashtra,2609.54,KG,24.26,23.03,23.03,2025-06-24,COMPLETED,3,DELIVERED_ON_TIME,1201.95
ORD-SYNTH-1349,Rice,FPO,BULK_PROCESSOR,Hubballi,Karnataka,3396.56,KG,57.39,55.96,55.96,2025-06-24,COMPLETED,2,DELIVERED_LATE,3801.43
ORD-SYNTH-1350,Wheat,FPO,RETAILER,Nashik,Maharashtra,1831.94,KG,25.43,23.67,23.67,2025-06-25,COMPLETED,5,DELIVERED_ON_TIME,867.24
ORD-SYNTH-1351,Tomato,FARMER,BULK_PROCESSOR,Hubballi,Karnataka,1479.48,KG,28.04,27.01,27.01,2025-06-25,COMPLETED,2,DELIVERED_ON_TIME,799.22
ORD-SYNTH-1352,Onion,FARMER,WHOLESALER,Nashik,Maharashtra,3757.36,KG,33.2,30.75,30.75,2025-06-26,COMPLETED,1,DELIVERED_ON_TIME,2310.78
ORD-SYNTH-1353,Potato,FPO,WHOLESALER,Pune,Maharashtra,4999.88,KG,24.91,24.03,24.03,2025-06-26,COMPLETED,3,DELIVERED_ON_TIME,2402.94
ORD-SYNTH-1354,Rice,FARMER,WHOLESALER,Hubballi,Karnataka,4324.65,KG,57.81,56.71,56.71,2025-06-27,COMPLETED,2,DELIVERED_ON_TIME,4905.02
ORD-SYNTH-1355,Wheat,FPO,BULK_PROCESSOR,Nashik,Maharashtra,734.86,KG,26.37,25.07,25.07,2025-06-27,COMPLETED,3,DELIVERED_ON_TIME,368.46
ORD-SYNTH-1356,Tomato,FARMER,BULK_PROCESSOR,Hubballi,Karnataka,2536.7,KG,29.03,27.8,27.8,2025-06-28,COMPLETED,2,DELIVERED_ON_TIME,1410.41
ORD-SYNTH-1357,Onion,FPO,BULK_PROCESSOR,Nashik,Maharashtra,642.2,KG,31.82,30.49,30.49,2025-06-28,COMPLETED,2,DELIVERED_ON_TIME,391.61
ORD-SYNTH-1358,Potato,FARMER,RETAILER,Pune,Maharashtra,1422.18,KG,24.77,22.93,22.93,2025-06-29,COMPLETED,2,DELIVERED_ON_TIME,652.21
ORD-SYNTH-1359,Rice,FPO,BULK_PROCESSOR,Hubballi,Karnataka,676.62,KG,54.55,54.54,54.54,2025-06-29,COMPLETED,3,DELIVERED_ON_TIME,738.06
ORD-SYNTH-1360,Wheat,FARMER,RETAILER,Nashik,Maharashtra,4217.65,KG,26.74,24.73,24.73,2025-06-30,COMPLETED,1,DELIVERED_ON_TIME,2086.05
ORD-SYNTH-1361,Tomato,FPO,BULK_PROCESSOR,Hubballi,Karnataka,407.47,KG,30.87,30.28,30.28,2025-06-30,COMPLETED,3,DELIVERED_ON_TIME,246.76
ORD-SYNTH-1362,Onion,FARMER,RETAILER,Nashik,Maharashtra,1171.6,KG,34.53,32.54,32.54,2025-07-01,COMPLETED,2,DELIVERED_ON_TIME,762.48
ORD-SYNTH-1363,Potato,FARMER,RETAILER,Pune,Maharashtra,1051.44,KG,24.53,23.67,23.67,2025-07-01,COMPLETED,2,DELIVERED_ON_TIME,497.75
ORD-SYNTH-1364,Rice,FARMER,BULK_PROCESSOR,Hubballi,Karnataka,4936.92,KG,57.94,56.96,56.96,2025-07-02,COMPLETED,2,DELIVERED_ON_TIME,5624.14
ORD-SYNTH-1365,Wheat,FPO,BULK_PROCESSOR,Nashik,Maharashtra,757.2,KG,26.23,25.83,25.83,2025-07-02,COMPLETED,1,DELIVERED_ON_TIME,391.17
ORD-SYNTH-1366,Tomato,FPO,RETAILER,Hubballi,Karnataka,2818.61,KG,31.81,29.67,29.67,2025-07-03,CANCELLED,2,CANCELLED,1672.56
ORD-SYNTH-1367,Onion,FARMER,RETAILER,Nashik,Maharashtra,1335.97,KG,34.92,32.45,32.45,2025-07-03,COMPLETED,1,DELIVERED_ON_TIME,867.04
ORD-SYNTH-1368,Potato,FPO,BULK_PROCESSOR,Pune,Maharashtra,2472.61,KG,21.28,20.59,20.59,2025-07-04,COMPLETED,1,DELIVERED_ON_TIME,1018.22
ORD-SYNTH-1369,Rice,FARMER,WHOLESALER,Hubballi,Karnataka,2505.17,KG,55.96,53.81,53.81,2025-07-04,COMPLETED,3,DELIVERED_ON_TIME,2696.06
ORD-SYNTH-1370,Wheat,FPO,RETAILER,Nashik,Maharashtra,1027.99,KG,24.54,22.63,22.63,2025-07-05,COMPLETED,3,DELIVERED_ON_TIME,465.27
ORD-SYNTH-1371,Tomato,FARMER,RETAILER,Hubballi,Karnataka,1791.89,KG,30.02,29.99,29.99,2025-07-05,COMPLETED,2,DELIVERED_LATE,1074.78
ORD-SYNTH-1372,Onion,FARMER,BULK_PROCESSOR,Nashik,Maharashtra,2882.17,KG,31.61,29.64,29.64,2025-07-06,COMPLETED,4,DELIVERED_ON_TIME,1708.55
ORD-SYNTH-1373,Potato,FPO,BULK_PROCESSOR,Pune,Maharashtra,1070.75,KG,23.94,23.71,23.71,2025-07-06,COMPLETED,2,DELIVERED_ON_TIME,507.75
ORD-SYNTH-1374,Rice,FPO,WHOLESALER,Hubballi,Karnataka,1861.81,KG,52.42,49.89,49.89,2025-07-07,COMPLETED,3,DELIVERED_ON_TIME,1857.71
ORD-SYNTH-1375,Wheat,FARMER,BULK_PROCESSOR,Nashik,Maharashtra,1114.22,KG,25.2,23.96,23.96,2025-07-07,COMPLETED,3,DELIVERED_ON_TIME,533.93
ORD-SYNTH-1376,Tomato,FPO,BULK_PROCESSOR,Hubballi,Karnataka,1357.07,KG,31.49,30.14,30.14,2025-07-08,COMPLETED,2,DELIVERED_ON_TIME,818.04
ORD-SYNTH-1377,Onion,FARMER,RETAILER,Nashik,Maharashtra,4132.23,KG,31.15,30.46,30.46,2025-07-08,COMPLETED,2,DELIVERED_ON_TIME,2517.35
ORD-SYNTH-1378,Potato,FPO,WHOLESALER,Pune,Maharashtra,3661.9,KG,21.45,21.12,21.12,2025-07-09,COMPLETED,3,DELIVERED_ON_TIME,1546.79
ORD-SYNTH-1379,Rice,FPO,BULK_PROCESSOR,Hubballi,Karnataka,673.01,KG,53.19,50.25,50.25,2025-07-09,COMPLETED,2,DELIVERED_ON_TIME,676.38
ORD-SYNTH-1380,Wheat,FPO,RETAILER,Nashik,Maharashtra,4697.84,KG,24.02,23.86,23.86,2025-07-10,COMPLETED,1,DELIVERED_ON_TIME,2241.81
ORD-SYNTH-1381,Tomato,FARMER,WHOLESALER,Hubballi,Karnataka,2932.29,KG,30.93,30.85,30.85,2025-07-10,COMPLETED,3,DELIVERED_ON_TIME,1809.22
ORD-SYNTH-1382,Onion,FARMER,BULK_PROCESSOR,Nashik,Maharashtra,369.53,KG,31.47,31.16,31.16,2025-07-11,COMPLETED,2,DELIVERED_LATE,230.29
ORD-SYNTH-1383,Potato,FARMER,WHOLESALER,Pune,Maharashtra,2342.91,KG,24.94,23.97,23.97,2025-07-11,COMPLETED,2,DELIVERED_ON_TIME,1123.19
ORD-SYNTH-1384,Rice,FPO,BULK_PROCESSOR,Hubballi,Karnataka,4834.41,KG,57.12,54.07,54.07,2025-07-12,COMPLETED,4,DELIVERED_ON_TIME,5227.93
ORD-SYNTH-1385,Wheat,FPO,WHOLESALER,Nashik,Maharashtra,675.01,KG,23.52,22.72,22.72,2025-07-12,CANCELLED,2,CANCELLED,306.72
ORD-SYNTH-1386,Tomato,FPO,BULK_PROCESSOR,Hubballi,Karnataka,1542.52,KG,26.84,25.33,25.33,2025-07-13,COMPLETED,4,DELIVERED_ON_TIME,781.44
ORD-SYNTH-1387,Onion,FARMER,RETAILER,Nashik,Maharashtra,4400.14,KG,32.27,31.22,31.22,2025-07-13,COMPLETED,2,DELIVERED_ON_TIME,2747.45
ORD-SYNTH-1388,Potato,FARMER,BULK_PROCESSOR,Pune,Maharashtra,1658.83,KG,22.9,22.27,22.27,2025-07-14,COMPLETED,4,DELIVERED_ON_TIME,738.84
ORD-SYNTH-1389,Rice,FARMER,WHOLESALER,Hubballi,Karnataka,4857.8,KG,62.62,58.73,58.73,2025-07-14,COMPLETED,1,DELIVERED_ON_TIME,5705.97
ORD-SYNTH-1390,Wheat,FPO,BULK_PROCESSOR,Nashik,Maharashtra,3581.74,KG,26.05,25.97,25.97,2025-07-15,COMPLETED,5,DELIVERED_ON_TIME,1860.36
ORD-SYNTH-1391,Tomato,FPO,RETAILER,Hubballi,Karnataka,3680.72,KG,30.28,29.81,29.81,2025-07-15,COMPLETED,3,DELIVERED_ON_TIME,2194.45
ORD-SYNTH-1392,Onion,FPO,RETAILER,Nashik,Maharashtra,2754.88,KG,34.93,34.8,34.8,2025-07-16,COMPLETED,3,DELIVERED_ON_TIME,1917.4
ORD-SYNTH-1393,Potato,FARMER,WHOLESALER,Pune,Maharashtra,2542.18,KG,23.48,22.45,22.45,2025-07-16,COMPLETED,3,DELIVERED_LATE,1141.44
ORD-SYNTH-1394,Rice,FPO,BULK_PROCESSOR,Hubballi,Karnataka,1987.44,KG,57.36,56.91,56.91,2025-07-17,COMPLETED,2,DELIVERED_ON_TIME,2262.1
ORD-SYNTH-1395,Wheat,FARMER,RETAILER,Nashik,Maharashtra,3736.55,KG,24.85,23.44,23.44,2025-07-17,COMPLETED,2,DELIVERED_ON_TIME,1751.69
ORD-SYNTH-1396,Tomato,FARMER,WHOLESALER,Hubballi,Karnataka,1086.38,KG,28.63,28.54,28.54,2025-07-18,COMPLETED,3,DELIVERED_ON_TIME,620.11
ORD-SYNTH-1397,Onion,FARMER,BULK_PROCESSOR,Nashik,Maharashtra,3570.23,KG,33.08,32.6,32.6,2025-07-18,COMPLETED,5,DELIVERED_ON_TIME,2327.79
ORD-SYNTH-1398,Potato,FARMER,WHOLESALER,Pune,Maharashtra,3120.18,KG,21.85,21.79,21.79,2025-07-19,CANCELLED,5,CANCELLED,1359.77
ORD-SYNTH-1399,Rice,FPO,RETAILER,Hubballi,Karnataka,3963.0,KG,55.52,52.65,52.65,2025-07-19,COMPLETED,1,DELIVERED_ON_TIME,4173.04
ORD-SYNTH-1400,Wheat,FARMER,WHOLESALER,Nashik,Maharashtra,3117.33,KG,23.45,22.39,22.39,2025-07-20,COMPLETED,2,DELIVERED_ON_TIME,1395.94
ORD-SYNTH-1401,Tomato,FPO,WHOLESALER,Hubballi,Karnataka,430.5,KG,30.71,29.13,29.13,2025-07-20,COMPLETED,2,DELIVERED_ON_TIME,250.81
ORD-SYNTH-1402,Onion,FPO,BULK_PROCESSOR,Nashik,Maharashtra,3829.28,KG,31.65,31.54,31.54,2025-07-21,COMPLETED,5,DELIVERED_ON_TIME,2415.51
ORD-SYNTH-1403,Potato,FARMER,WHOLESALER,Pune,Maharashtra,797.66,KG,21.57,21.56,21.56,2025-07-21,COMPLETED,3,DELIVERED_ON_TIME,343.95
ORD-SYNTH-1404,Rice,FPO,BULK_PROCESSOR,Hubballi,Karnataka,71.97,KG,61.86,58.92,58.92,2025-07-22,COMPLETED,3,DELIVERED_ON_TIME,84.81
ORD-SYNTH-1405,Wheat,FARMER,WHOLESALER,Nashik,Maharashtra,2120.37,KG,23.41,21.82,21.82,2025-07-22,COMPLETED,1,DELIVERED_ON_TIME,925.33
ORD-SYNTH-1406,Tomato,FPO,BULK_PROCESSOR,Hubballi,Karnataka,1631.78,KG,30.66,30.37,30.37,2025-07-23,COMPLETED,5,DELIVERED_ON_TIME,991.14
ORD-SYNTH-1407,Onion,FARMER,RETAILER,Nashik,Maharashtra,3237.91,KG,31.48,30.35,30.35,2025-07-23,COMPLETED,1,DELIVERED_ON_TIME,1965.41
ORD-SYNTH-1408,Potato,FPO,WHOLESALER,Pune,Maharashtra,1547.43,KG,23.19,22.81,22.81,2025-07-24,COMPLETED,3,DELIVERED_ON_TIME,705.94
ORD-SYNTH-1409,Rice,FPO,BULK_PROCESSOR,Hubballi,Karnataka,4167.99,KG,60.51,57.01,57.01,2025-07-24,COMPLETED,1,DELIVERED_LATE,4752.34
ORD-SYNTH-1410,Wheat,FPO,RETAILER,Nashik,Maharashtra,4779.92,KG,23.31,22.95,22.95,2025-07-25,COMPLETED,2,DELIVERED_ON_TIME,2193.98
ORD-SYNTH-1411,Tomato,FARMER,BULK_PROCESSOR,Hubballi,Karnataka,2198.14,KG,31.18,28.9,28.9,2025-07-25,COMPLETED,2,DELIVERED_ON_TIME,1270.52
ORD-SYNTH-1412,Onion,FPO,WHOLESALER,Nashik,Maharashtra,2246.05,KG,31.94,29.56,29.56,2025-07-26,COMPLETED,1,DELIVERED_ON_TIME,1327.86
ORD-SYNTH-1413,Potato,FPO,WHOLESALER,Pune,Maharashtra,1178.08,KG,23.45,22.51,22.51,2025-07-26,COMPLETED,1,DELIVERED_ON_TIME,530.37
ORD-SYNTH-1414,Rice,FARMER,RETAILER,Hubballi,Karnataka,3538.18,KG,61.45,57.48,57.48,2025-07-27,COMPLETED,3,DELIVERED_ON_TIME,4067.49
ORD-SYNTH-1415,Wheat,FPO,WHOLESALER,Nashik,Maharashtra,3746.41,KG,27.43,26.63,26.63,2025-07-27,COMPLETED,3,DELIVERED_ON_TIME,1995.34
ORD-SYNTH-1416,Tomato,FARMER,RETAILER,Hubballi,Karnataka,1687.85,KG,29.21,29.13,29.13,2025-07-28,COMPLETED,3,DELIVERED_ON_TIME,983.34
ORD-SYNTH-1417,Onion,FARMER,RETAILER,Nashik,Maharashtra,2257.14,KG,33.87,33.4,33.4,2025-07-28,COMPLETED,4,DELIVERED_ON_TIME,1507.77
ORD-SYNTH-1418,Potato,FPO,RETAILER,Pune,Maharashtra,4773.95,KG,24.93,24.16,24.16,2025-07-29,COMPLETED,2,DELIVERED_ON_TIME,2306.77
ORD-SYNTH-1419,Rice,FARMER,RETAILER,Hubballi,Karnataka,4340.51,KG,55.88,53.51,53.51,2025-07-29,COMPLETED,3,DELIVERED_ON_TIME,4645.21
ORD-SYNTH-1420,Wheat,FARMER,WHOLESALER,Nashik,Maharashtra,1680.53,KG,24.89,23.99,23.99,2025-07-30,COMPLETED,2,DELIVERED_LATE,806.32
ORD-SYNTH-1421,Tomato,FARMER,RETAILER,Hubballi,Karnataka,4449.68,KG,31.9,30.78,30.78,2025-07-30,COMPLETED,3,DELIVERED_ON_TIME,2739.22
ORD-SYNTH-1422,Onion,FARMER,BULK_PROCESSOR,Nashik,Maharashtra,3737.19,KG,32.04,31.21,31.21,2025-07-31,COMPLETED,2,DELIVERED_ON_TIME,2332.75
ORD-SYNTH-1423,Potato,FARMER,BULK_PROCESSOR,Pune,Maharashtra,212.43,KG,22.6,22.15,22.15,2025-07-31,COMPLETED,2,DELIVERED_ON_TIME,94.11
ORD-SYNTH-1424,Rice,FARMER,BULK_PROCESSOR,Hubballi,Karnataka,4588.29,KG,57.14,55.27,55.27,2025-08-01,COMPLETED,2,DELIVERED_ON_TIME,5071.9
ORD-SYNTH-1425,Wheat,FPO,WHOLESALER,Nashik,Maharashtra,316.65,KG,24.87,23.82,23.82,2025-08-01,COMPLETED,2,DELIVERED_ON_TIME,150.85
ORD-SYNTH-1426,Tomato,FARMER,RETAILER,Hubballi,Karnataka,1071.01,KG,31.4,29.19,29.19,2025-08-02,COMPLETED,2,DELIVERED_LATE,625.26
ORD-SYNTH-1427,Onion,FARMER,BULK_PROCESSOR,Nashik,Maharashtra,566.67,KG,36.01,33.74,33.74,2025-08-02,COMPLETED,2,DELIVERED_ON_TIME,382.39
ORD-SYNTH-1428,Potato,FPO,BULK_PROCESSOR,Pune,Maharashtra,1252.67,KG,24.03,23.47,23.47,2025-08-03,COMPLETED,1,DELIVERED_ON_TIME,588.0
ORD-SYNTH-1429,Rice,FPO,RETAILER,Hubballi,Karnataka,2055.39,KG,58.84,57.43,57.43,2025-08-03,COMPLETED,1,DELIVERED_ON_TIME,2360.82
ORD-SYNTH-1430,Wheat,FPO,BULK_PROCESSOR,Nashik,Maharashtra,4455.4,KG,25.42,25.08,25.08,2025-08-04,COMPLETED,2,DELIVERED_ON_TIME,2234.83
