mandi_id,state,district,market_option,market_name,commodity,category,variety,min_price_inr_per_quintal,modal_price_inr_per_quintal,max_price_inr_per_quintal,price_date,market_arrivals_tonnes,price_status,price_source,is_official_price
MND-BF53727BA0,Madhya Pradesh,Niwari,C,Niwari — Regional Wholesale Market,Dry Red Chilli,Spices & Condiments,Red New,20600,22715,25225,2026-09-20,1139.86,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-BF53727BA0,Madhya Pradesh,Niwari,C,Niwari — Regional Wholesale Market,Fodder Maize,Fodder Crops,Local,2410,2605,2900,2026-09-20,420.41,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-BF53727BA0,Madhya Pradesh,Niwari,C,Niwari — Regional Wholesale Market,Green Gram,Pulses & Legumes,Other,7065,8310,8995,2026-09-20,946.87,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-BF53727BA0,Madhya Pradesh,Niwari,C,Niwari — Regional Wholesale Market,Groundnut,Oilseeds,Other,6380,7105,7850,2026-09-20,765.81,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-BF53727BA0,Madhya Pradesh,Niwari,C,Niwari — Regional Wholesale Market,Jute,Cash & Fibre Crops,Other,11855,13025,14030,2026-09-20,443.14,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-BF53727BA0,Madhya Pradesh,Niwari,C,Niwari — Regional Wholesale Market,Lucerne,Fodder Crops,,385,450,505,2026-09-20,377.64,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-BF53727BA0,Madhya Pradesh,Niwari,C,Niwari — Regional Wholesale Market,Maize,Cereals & Grains,Local,2550,2755,3145,2026-09-20,215.67,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-BF53727BA0,Madhya Pradesh,Niwari,C,Niwari — Regional Wholesale Market,Mango,Fruits,Other,985,1100,1205,2026-09-20,1098.74,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-BF53727BA0,Madhya Pradesh,Niwari,C,Niwari — Regional Wholesale Market,Marigold,Flowers & Medicinal Plants,,2460,2755,3130,2026-09-20,717.5,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-BF53727BA0,Madhya Pradesh,Niwari,C,Niwari — Regional Wholesale Market,Mustard,Oilseeds,Other,7020,7920,8675,2026-09-20,787.98,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-BF53727BA0,Madhya Pradesh,Niwari,C,Niwari — Regional Wholesale Market,Onion,Vegetables,Onion,3000,3425,3910,2026-09-20,691.09,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-BF53727BA0,Madhya Pradesh,Niwari,C,Niwari — Regional Wholesale Market,Potato,Vegetables,Other,360,410,455,2026-09-20,271.51,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-BF53727BA0,Madhya Pradesh,Niwari,C,Niwari — Regional Wholesale Market,Rice,Cereals & Grains,Fine(Basmati),4425,4830,5480,2026-09-20,619.26,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-BF53727BA0,Madhya Pradesh,Niwari,C,Niwari — Regional Wholesale Market,Rose,Flowers & Medicinal Plants,Other,11210,12480,13930,2026-09-20,1031.87,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-BF53727BA0,Madhya Pradesh,Niwari,C,Niwari — Regional Wholesale Market,Soybean,Oilseeds,Soyabeen,4930,5650,6215,2026-09-20,397.48,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-BF53727BA0,Madhya Pradesh,Niwari,C,Niwari — Regional Wholesale Market,Sugarcane,Cash & Fibre Crops,,285,335,375,2026-09-20,388.35,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-BF53727BA0,Madhya Pradesh,Niwari,C,Niwari — Regional Wholesale Market,Tea Leaves,Plantation & Beverage Crops,,13675,15750,17165,2026-09-20,727.34,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-BF53727BA0,Madhya Pradesh,Niwari,C,Niwari — Regional Wholesale Market,Tomato,Vegetables,Local,1275,1495,1655,2026-09-20,1054.45,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-BF53727BA0,Madhya Pradesh,Niwari,C,Niwari — Regional Wholesale Market,Turmeric,Spices & Condiments,Bulb,12645,14075,15320,2026-09-20,911.23,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-BF53727BA0,Madhya Pradesh,Niwari,C,Niwari — Regional Wholesale Market,Wheat,Cereals & Grains,Mill Quality,2275,2665,2925,2026-09-20,312.39,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-B1598ABC4C,Madhya Pradesh,Panna,A,Panna — Primary Local Mandi,Apple,Fruits,Royal Delicious,30285,34065,37435,2026-09-20,591.15,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-B1598ABC4C,Madhya Pradesh,Panna,A,Panna — Primary Local Mandi,Ashwagandha,Flowers & Medicinal Plants,Ashwagandha,14105,15355,16870,2026-09-20,352.25,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-B1598ABC4C,Madhya Pradesh,Panna,A,Panna — Primary Local Mandi,Banana,Fruits,Karpura,3470,3740,4335,2026-09-20,949.0,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-B1598ABC4C,Madhya Pradesh,Panna,A,Panna — Primary Local Mandi,Berseem,Fodder Crops,Green Fodder,205,220,255,2026-09-20,209.08,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-B1598ABC4C,Madhya Pradesh,Panna,A,Panna — Primary Local Mandi,Black Gram,Pulses & Legumes,Urda/Urd,8680,9480,10610,2026-09-20,369.04,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-B1598ABC4C,Madhya Pradesh,Panna,A,Panna — Primary Local Mandi,Chickpea,Pulses & Legumes,,5715,6610,7155,2026-09-20,1191.74,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-B1598ABC4C,Madhya Pradesh,Panna,A,Panna — Primary Local Mandi,Coconut,Plantation & Beverage Crops,Small,19740,23220,26535,2026-09-20,492.98,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-B1598ABC4C,Madhya Pradesh,Panna,A,Panna — Primary Local Mandi,Coffee,Plantation & Beverage Crops,,16830,19590,21870,2026-09-20,874.12,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-B1598ABC4C,Madhya Pradesh,Panna,A,Panna — Primary Local Mandi,Cotton,Cash & Fibre Crops,Without Ginned Cotton,6605,7710,8410,2026-09-20,641.68,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-B1598ABC4C,Madhya Pradesh,Panna,A,Panna — Primary Local Mandi,Cumin,Spices & Condiments,Cummin Seed(Jeera),17010,19355,20865,2026-09-20,860.45,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-B1598ABC4C,Madhya Pradesh,Panna,A,Panna — Primary Local Mandi,Dry Red Chilli,Spices & Condiments,Red New,26395,28500,32505,2026-09-20,867.49,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-B1598ABC4C,Madhya Pradesh,Panna,A,Panna — Primary Local Mandi,Fodder Maize,Fodder Crops,Local,2495,2900,3280,2026-09-20,1072.77,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-B1598ABC4C,Madhya Pradesh,Panna,A,Panna — Primary Local Mandi,Green Gram,Pulses & Legumes,Other,6785,7360,8040,2026-09-20,1089.22,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-B1598ABC4C,Madhya Pradesh,Panna,A,Panna — Primary Local Mandi,Groundnut,Oilseeds,Other,6785,7370,8220,2026-09-20,106.82,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-B1598ABC4C,Madhya Pradesh,Panna,A,Panna — Primary Local Mandi,Jute,Cash & Fibre Crops,Other,11800,13025,14805,2026-09-20,444.91,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-B1598ABC4C,Madhya Pradesh,Panna,A,Panna — Primary Local Mandi,Lucerne,Fodder Crops,,425,475,535,2026-09-20,383.17,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-B1598ABC4C,Madhya Pradesh,Panna,A,Panna — Primary Local Mandi,Maize,Cereals & Grains,Local,2340,2515,2790,2026-09-20,598.91,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-B1598ABC4C,Madhya Pradesh,Panna,A,Panna — Primary Local Mandi,Mango,Fruits,Other,965,1105,1230,2026-09-20,571.39,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-B1598ABC4C,Madhya Pradesh,Panna,A,Panna — Primary Local Mandi,Marigold,Flowers & Medicinal Plants,,2310,2500,2880,2026-09-20,533.36,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-B1598ABC4C,Madhya Pradesh,Panna,A,Panna — Primary Local Mandi,Mustard,Oilseeds,Other,6650,7505,8430,2026-09-20,1129.59,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-B1598ABC4C,Madhya Pradesh,Panna,A,Panna — Primary Local Mandi,Onion,Vegetables,Onion,2790,3175,3560,2026-09-20,790.88,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-B1598ABC4C,Madhya Pradesh,Panna,A,Panna — Primary Local Mandi,Potato,Vegetables,Other,390,430,490,2026-09-20,96.66,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-B1598ABC4C,Madhya Pradesh,Panna,A,Panna — Primary Local Mandi,Rice,Cereals & Grains,Fine(Basmati),5095,5775,6535,2026-09-20,882.08,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-B1598ABC4C,Madhya Pradesh,Panna,A,Panna — Primary Local Mandi,Rose,Flowers & Medicinal Plants,Other,11620,13375,14640,2026-09-20,705.39,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-B1598ABC4C,Madhya Pradesh,Panna,A,Panna — Primary Local Mandi,Soybean,Oilseeds,Soyabeen,5175,5955,6385,2026-09-20,1017.1,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-B1598ABC4C,Madhya Pradesh,Panna,A,Panna — Primary Local Mandi,Sugarcane,Cash & Fibre Crops,,320,350,400,2026-09-20,205.94,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-B1598ABC4C,Madhya Pradesh,Panna,A,Panna — Primary Local Mandi,Tea Leaves,Plantation & Beverage Crops,,12650,14795,16860,2026-09-20,914.34,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-B1598ABC4C,Madhya Pradesh,Panna,A,Panna — Primary Local Mandi,Tomato,Vegetables,Local,1495,1615,1830,2026-09-20,224.15,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-B1598ABC4C,Madhya Pradesh,Panna,A,Panna — Primary Local Mandi,Turmeric,Spices & Condiments,Bulb,13500,15185,16690,2026-09-20,571.22,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-B1598ABC4C,Madhya Pradesh,Panna,A,Panna — Primary Local Mandi,Wheat,Cereals & Grains,Mill Quality,2140,2465,2725,2026-09-20,429.47,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-A11CDCBCAE,Madhya Pradesh,Panna,B,Panna — Secondary Market Yard,Apple,Fruits,Royal Delicious,30930,33335,35780,2026-09-20,836.47,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-A11CDCBCAE,Madhya Pradesh,Panna,B,Panna — Secondary Market Yard,Ashwagandha,Flowers & Medicinal Plants,Ashwagandha,10315,12020,12960,2026-09-20,555.51,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-A11CDCBCAE,Madhya Pradesh,Panna,B,Panna — Secondary Market Yard,Banana,Fruits,Karpura,3245,3545,3880,2026-09-20,709.91,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-A11CDCBCAE,Madhya Pradesh,Panna,B,Panna — Secondary Market Yard,Berseem,Fodder Crops,Green Fodder,200,225,245,2026-09-20,73.1,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-A11CDCBCAE,Madhya Pradesh,Panna,B,Panna — Secondary Market Yard,Black Gram,Pulses & Legumes,Urda/Urd,7715,8565,9240,2026-09-20,260.69,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-A11CDCBCAE,Madhya Pradesh,Panna,B,Panna — Secondary Market Yard,Chickpea,Pulses & Legumes,,4310,4840,5450,2026-09-20,895.98,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-A11CDCBCAE,Madhya Pradesh,Panna,B,Panna — Secondary Market Yard,Coconut,Plantation & Beverage Crops,Small,24025,27415,30675,2026-09-20,1095.57,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-A11CDCBCAE,Madhya Pradesh,Panna,B,Panna — Secondary Market Yard,Coffee,Plantation & Beverage Crops,,15390,17690,19405,2026-09-20,714.92,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-A11CDCBCAE,Madhya Pradesh,Panna,B,Panna — Secondary Market Yard,Cotton,Cash & Fibre Crops,Without Ginned Cotton,6770,7525,8210,2026-09-20,1020.37,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-A11CDCBCAE,Madhya Pradesh,Panna,B,Panna — Secondary Market Yard,Cumin,Spices & Condiments,Cummin Seed(Jeera),18000,19890,21475,2026-09-20,437.5,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-A11CDCBCAE,Madhya Pradesh,Panna,B,Panna — Secondary Market Yard,Dry Red Chilli,Spices & Condiments,Red New,21290,23805,26995,2026-09-20,375.23,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-A11CDCBCAE,Madhya Pradesh,Panna,B,Panna — Secondary Market Yard,Fodder Maize,Fodder Crops,Local,2380,2560,2895,2026-09-20,1000.73,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-A11CDCBCAE,Madhya Pradesh,Panna,B,Panna — Secondary Market Yard,Green Gram,Pulses & Legumes,Other,6860,7545,8725,2026-09-20,669.96,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-A11CDCBCAE,Madhya Pradesh,Panna,B,Panna — Secondary Market Yard,Groundnut,Oilseeds,Other,7490,8770,9795,2026-09-20,425.37,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-A11CDCBCAE,Madhya Pradesh,Panna,B,Panna — Secondary Market Yard,Jute,Cash & Fibre Crops,Other,10350,11640,13180,2026-09-20,1106.26,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-A11CDCBCAE,Madhya Pradesh,Panna,B,Panna — Secondary Market Yard,Lucerne,Fodder Crops,,505,585,660,2026-09-20,269.05,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-A11CDCBCAE,Madhya Pradesh,Panna,B,Panna — Secondary Market Yard,Maize,Cereals & Grains,Local,2235,2555,2795,2026-09-20,594.23,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-A11CDCBCAE,Madhya Pradesh,Panna,B,Panna — Secondary Market Yard,Mango,Fruits,Other,975,1110,1255,2026-09-20,212.0,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-A11CDCBCAE,Madhya Pradesh,Panna,B,Panna — Secondary Market Yard,Marigold,Flowers & Medicinal Plants,,2400,2635,2920,2026-09-20,365.46,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-A11CDCBCAE,Madhya Pradesh,Panna,B,Panna — Secondary Market Yard,Mustard,Oilseeds,Other,5745,6670,7435,2026-09-20,181.39,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-A11CDCBCAE,Madhya Pradesh,Panna,B,Panna — Secondary Market Yard,Onion,Vegetables,Onion,3205,3755,4345,2026-09-20,288.99,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-A11CDCBCAE,Madhya Pradesh,Panna,B,Panna — Secondary Market Yard,Potato,Vegetables,Other,390,420,485,2026-09-20,450.69,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-A11CDCBCAE,Madhya Pradesh,Panna,B,Panna — Secondary Market Yard,Rice,Cereals & Grains,Fine(Basmati),4245,4595,5170,2026-09-20,614.6,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-A11CDCBCAE,Madhya Pradesh,Panna,B,Panna — Secondary Market Yard,Rose,Flowers & Medicinal Plants,Other,10990,12915,14135,2026-09-20,316.83,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-A11CDCBCAE,Madhya Pradesh,Panna,B,Panna — Secondary Market Yard,Soybean,Oilseeds,Soyabeen,5705,6225,7150,2026-09-20,440.34,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-A11CDCBCAE,Madhya Pradesh,Panna,B,Panna — Secondary Market Yard,Sugarcane,Cash & Fibre Crops,,295,335,375,2026-09-20,74.65,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-A11CDCBCAE,Madhya Pradesh,Panna,B,Panna — Secondary Market Yard,Tea Leaves,Plantation & Beverage Crops,,12960,15040,16740,2026-09-20,720.44,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-A11CDCBCAE,Madhya Pradesh,Panna,B,Panna — Secondary Market Yard,Tomato,Vegetables,Local,1170,1315,1415,2026-09-20,589.49,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-A11CDCBCAE,Madhya Pradesh,Panna,B,Panna — Secondary Market Yard,Turmeric,Spices & Condiments,Bulb,11420,13320,15055,2026-09-20,528.54,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-A11CDCBCAE,Madhya Pradesh,Panna,B,Panna — Secondary Market Yard,Wheat,Cereals & Grains,Mill Quality,2130,2475,2870,2026-09-20,918.59,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-ACC77C2FDA,Madhya Pradesh,Panna,C,Panna — Regional Wholesale Market,Apple,Fruits,Royal Delicious,32655,38185,42940,2026-09-20,274.56,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-ACC77C2FDA,Madhya Pradesh,Panna,C,Panna — Regional Wholesale Market,Ashwagandha,Flowers & Medicinal Plants,Ashwagandha,11660,13350,14740,2026-09-20,974.62,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-ACC77C2FDA,Madhya Pradesh,Panna,C,Panna — Regional Wholesale Market,Banana,Fruits,Karpura,3380,3715,4060,2026-09-20,1188.85,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-ACC77C2FDA,Madhya Pradesh,Panna,C,Panna — Regional Wholesale Market,Berseem,Fodder Crops,Green Fodder,180,195,210,2026-09-20,74.85,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-ACC77C2FDA,Madhya Pradesh,Panna,C,Panna — Regional Wholesale Market,Black Gram,Pulses & Legumes,Urda/Urd,6595,7650,8665,2026-09-20,309.98,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-ACC77C2FDA,Madhya Pradesh,Panna,C,Panna — Regional Wholesale Market,Chickpea,Pulses & Legumes,,4910,5350,6010,2026-09-20,1177.22,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-ACC77C2FDA,Madhya Pradesh,Panna,C,Panna — Regional Wholesale Market,Coconut,Plantation & Beverage Crops,Small,22170,24380,27800,2026-09-20,631.62,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-ACC77C2FDA,Madhya Pradesh,Panna,C,Panna — Regional Wholesale Market,Coffee,Plantation & Beverage Crops,,15580,17450,18975,2026-09-20,1195.04,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-ACC77C2FDA,Madhya Pradesh,Panna,C,Panna — Regional Wholesale Market,Cotton,Cash & Fibre Crops,Without Ginned Cotton,6595,7330,8295,2026-09-20,757.91,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-ACC77C2FDA,Madhya Pradesh,Panna,C,Panna — Regional Wholesale Market,Cumin,Spices & Condiments,Cummin Seed(Jeera),17100,19140,21360,2026-09-20,477.35,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-ACC77C2FDA,Madhya Pradesh,Panna,C,Panna — Regional Wholesale Market,Dry Red Chilli,Spices & Condiments,Red New,21370,23665,26030,2026-09-20,631.12,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-ACC77C2FDA,Madhya Pradesh,Panna,C,Panna — Regional Wholesale Market,Fodder Maize,Fodder Crops,Local,2435,2625,2990,2026-09-20,402.58,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-ACC77C2FDA,Madhya Pradesh,Panna,C,Panna — Regional Wholesale Market,Green Gram,Pulses & Legumes,Other,6500,7310,8255,2026-09-20,385.24,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-ACC77C2FDA,Madhya Pradesh,Panna,C,Panna — Regional Wholesale Market,Groundnut,Oilseeds,Other,7245,8070,9115,2026-09-20,1026.16,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-ACC77C2FDA,Madhya Pradesh,Panna,C,Panna — Regional Wholesale Market,Jute,Cash & Fibre Crops,Other,12440,13620,15540,2026-09-20,751.4,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-ACC77C2FDA,Madhya Pradesh,Panna,C,Panna — Regional Wholesale Market,Lucerne,Fodder Crops,,525,570,650,2026-09-20,254.23,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-ACC77C2FDA,Madhya Pradesh,Panna,C,Panna — Regional Wholesale Market,Maize,Cereals & Grains,Local,2245,2615,2810,2026-09-20,913.93,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-ACC77C2FDA,Madhya Pradesh,Panna,C,Panna — Regional Wholesale Market,Mango,Fruits,Other,945,1100,1175,2026-09-20,618.34,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-ACC77C2FDA,Madhya Pradesh,Panna,C,Panna — Regional Wholesale Market,Marigold,Flowers & Medicinal Plants,,2545,2855,3225,2026-09-20,554.16,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-ACC77C2FDA,Madhya Pradesh,Panna,C,Panna — Regional Wholesale Market,Mustard,Oilseeds,Other,6735,7675,8405,2026-09-20,949.67,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-ACC77C2FDA,Madhya Pradesh,Panna,C,Panna — Regional Wholesale Market,Onion,Vegetables,Onion,3015,3375,3715,2026-09-20,536.29,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-ACC77C2FDA,Madhya Pradesh,Panna,C,Panna — Regional Wholesale Market,Potato,Vegetables,Other,365,425,475,2026-09-20,333.69,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-ACC77C2FDA,Madhya Pradesh,Panna,C,Panna — Regional Wholesale Market,Rice,Cereals & Grains,Fine(Basmati),4670,5165,5840,2026-09-20,865.12,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-ACC77C2FDA,Madhya Pradesh,Panna,C,Panna — Regional Wholesale Market,Rose,Flowers & Medicinal Plants,Other,11835,12840,14365,2026-09-20,978.51,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-ACC77C2FDA,Madhya Pradesh,Panna,C,Panna — Regional Wholesale Market,Soybean,Oilseeds,Soyabeen,5030,5500,5960,2026-09-20,314.28,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-ACC77C2FDA,Madhya Pradesh,Panna,C,Panna — Regional Wholesale Market,Sugarcane,Cash & Fibre Crops,,290,330,370,2026-09-20,384.14,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-ACC77C2FDA,Madhya Pradesh,Panna,C,Panna — Regional Wholesale Market,Tea Leaves,Plantation & Beverage Crops,,11270,12535,13905,2026-09-20,1186.34,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-ACC77C2FDA,Madhya Pradesh,Panna,C,Panna — Regional Wholesale Market,Tomato,Vegetables,Local,1220,1345,1530,2026-09-20,588.34,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-ACC77C2FDA,Madhya Pradesh,Panna,C,Panna — Regional Wholesale Market,Turmeric,Spices & Condiments,Bulb,13140,15325,16480,2026-09-20,932.32,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-ACC77C2FDA,Madhya Pradesh,Panna,C,Panna — Regional Wholesale Market,Wheat,Cereals & Grains,Mill Quality,2295,2510,2845,2026-09-20,1154.38,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-E69DF2414F,Madhya Pradesh,Raisen,A,Raisen — Primary Local Mandi,Apple,Fruits,Royal Delicious,33880,38435,44405,2026-09-20,1114.92,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-E69DF2414F,Madhya Pradesh,Raisen,A,Raisen — Primary Local Mandi,Ashwagandha,Flowers & Medicinal Plants,Ashwagandha,11275,12910,14790,2026-09-20,815.27,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-E69DF2414F,Madhya Pradesh,Raisen,A,Raisen — Primary Local Mandi,Banana,Fruits,Karpura,3265,3570,3845,2026-09-20,428.26,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-E69DF2414F,Madhya Pradesh,Raisen,A,Raisen — Primary Local Mandi,Berseem,Fodder Crops,Green Fodder,185,205,225,2026-09-20,251.76,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-E69DF2414F,Madhya Pradesh,Raisen,A,Raisen — Primary Local Mandi,Black Gram,Pulses & Legumes,Urda/Urd,6140,7215,7825,2026-09-20,740.09,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-E69DF2414F,Madhya Pradesh,Raisen,A,Raisen — Primary Local Mandi,Chickpea,Pulses & Legumes,,6010,6575,7390,2026-09-20,1157.61,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-E69DF2414F,Madhya Pradesh,Raisen,A,Raisen — Primary Local Mandi,Coconut,Plantation & Beverage Crops,Small,20300,23600,25995,2026-09-20,617.23,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-E69DF2414F,Madhya Pradesh,Raisen,A,Raisen — Primary Local Mandi,Coffee,Plantation & Beverage Crops,,15580,17855,19150,2026-09-20,1151.17,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-E69DF2414F,Madhya Pradesh,Raisen,A,Raisen — Primary Local Mandi,Cotton,Cash & Fibre Crops,Without Ginned Cotton,7205,7925,8535,2026-09-20,452.14,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-E69DF2414F,Madhya Pradesh,Raisen,A,Raisen — Primary Local Mandi,Cumin,Spices & Condiments,Cummin Seed(Jeera),16720,18405,20775,2026-09-20,620.99,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-E69DF2414F,Madhya Pradesh,Raisen,A,Raisen — Primary Local Mandi,Dry Red Chilli,Spices & Condiments,Red New,22090,25600,29210,2026-09-20,98.34,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-E69DF2414F,Madhya Pradesh,Raisen,A,Raisen — Primary Local Mandi,Fodder Maize,Fodder Crops,Local,2540,2825,3170,2026-09-20,975.64,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
